,file_name,is_alpha,text_in_header,is_num,is_alphanum,is_blank,is_nullDefault,all_small,all_capital,starts_capital,contain_colon,contain_special,text_length,year_range,has_merge_cell,right_align,left_align,center_align,italics_font,underline_font,bold_font,left_alpha,left_in_header,left_num,left_alphanum,left_blank,above_alpha,above_in_header,above_num,above_alphanum,above_blank,below_alpha,below_in_header,below_num,below_alphanum,below_blank,right_alpha,right_in_header,right_num,right_alphanum,right_blank,label,K0,K1,K2,K3,K4,K5,K6,K7
95,"00sumdats.xlsx___TSP___[3,22]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
96,"00sumdats.xlsx___TSP___[3,23]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
97,"00sumdats.xlsx___TSP___[3,24]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
98,"00sumdats.xlsx___TSP___[3,25]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
99,"00sumdats.xlsx___TSP___[3,26]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
100,"00sumdats.xlsx___TSP___[3,27]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
101,"00sumdats.xlsx___TSP___[3,28]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
102,"00sumdats.xlsx___TSP___[3,29]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
103,"00sumdats.xlsx___TSP___[3,30]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
104,"00sumdats.xlsx___TSP___[3,31]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
105,"00sumdats.xlsx___TSP___[3,32]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
106,"00sumdats.xlsx___TSP___[3,33]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
107,"00sumdats.xlsx___TSP___[3,34]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,-2.0,2.0,2.0,2.0,2.0,6.0,0.0
108,"00sumdats.xlsx___TSP___[3,35]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-4.0,-2.0,0.0,0.0,0.0,2.0,2.0,-2.0
109,"00sumdats.xlsx___TSP___[3,36]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,2.0,0.0,-2.0,-2.0,2.0,0.0,2.0
110,"00sumdats.xlsx___TSP___[3,37]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
111,"00sumdats.xlsx___TSP___[4,1]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,"00sumdats.xlsx___TSP___[4,2]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"00sumdats.xlsx___TSP___[4,3]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"00sumdats.xlsx___TSP___[4,4]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"00sumdats.xlsx___TSP___[4,5]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
116,"00sumdats.xlsx___TSP___[4,6]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,DS,2.0,2.0,-2.0,-2.0,2.0,2.0,0.0,6.0
117,"00sumdats.xlsx___TSP___[4,7]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
118,"00sumdats.xlsx___TSP___[4,8]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
119,"00sumdats.xlsx___TSP___[4,9]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
120,"00sumdats.xlsx___TSP___[4,10]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
121,"00sumdats.xlsx___TSP___[4,11]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
122,"00sumdats.xlsx___TSP___[4,12]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
123,"00sumdats.xlsx___TSP___[4,13]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
124,"00sumdats.xlsx___TSP___[4,14]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
125,"00sumdats.xlsx___TSP___[4,15]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
126,"00sumdats.xlsx___TSP___[4,16]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
127,"00sumdats.xlsx___TSP___[4,17]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
128,"00sumdats.xlsx___TSP___[4,18]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
129,"00sumdats.xlsx___TSP___[4,19]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
130,"00sumdats.xlsx___TSP___[4,20]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
131,"00sumdats.xlsx___TSP___[4,21]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
132,"00sumdats.xlsx___TSP___[4,22]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
133,"00sumdats.xlsx___TSP___[4,23]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
134,"00sumdats.xlsx___TSP___[4,24]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
135,"00sumdats.xlsx___TSP___[4,25]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
136,"00sumdats.xlsx___TSP___[4,26]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
137,"00sumdats.xlsx___TSP___[4,27]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
138,"00sumdats.xlsx___TSP___[4,28]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
139,"00sumdats.xlsx___TSP___[4,29]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
140,"00sumdats.xlsx___TSP___[4,30]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
141,"00sumdats.xlsx___TSP___[4,31]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
142,"00sumdats.xlsx___TSP___[4,32]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
143,"00sumdats.xlsx___TSP___[4,33]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
144,"00sumdats.xlsx___TSP___[4,34]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,-2.0,2.0,2.0,2.0,2.0,6.0,0.0
145,"00sumdats.xlsx___TSP___[4,35]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,-3.0,1.0,1.0,1.0,1.0,3.0,-3.0
146,"00sumdats.xlsx___TSP___[4,36]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,"00sumdats.xlsx___TSP___[4,37]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,"00sumdats.xlsx___TSP___[5,1]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,"00sumdats.xlsx___TSP___[5,2]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,"00sumdats.xlsx___TSP___[5,3]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,"00sumdats.xlsx___TSP___[5,4]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,"00sumdats.xlsx___TSP___[5,5]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
153,"00sumdats.xlsx___TSP___[5,6]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,DS,2.0,2.0,-2.0,-2.0,2.0,2.0,0.0,6.0
154,"00sumdats.xlsx___TSP___[5,7]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
155,"00sumdats.xlsx___TSP___[5,8]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
156,"00sumdats.xlsx___TSP___[5,9]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
157,"00sumdats.xlsx___TSP___[5,10]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
158,"00sumdats.xlsx___TSP___[5,11]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
159,"00sumdats.xlsx___TSP___[5,12]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
160,"00sumdats.xlsx___TSP___[5,13]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
161,"00sumdats.xlsx___TSP___[5,14]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
162,"00sumdats.xlsx___TSP___[5,15]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
163,"00sumdats.xlsx___TSP___[5,16]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
164,"00sumdats.xlsx___TSP___[5,17]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
165,"00sumdats.xlsx___TSP___[5,18]",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
166,"00sumdats.xlsx___TSP___[5,19]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
167,"00sumdats.xlsx___TSP___[5,20]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
168,"00sumdats.xlsx___TSP___[5,21]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
169,"00sumdats.xlsx___TSP___[5,22]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
170,"00sumdats.xlsx___TSP___[5,23]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
171,"00sumdats.xlsx___TSP___[5,24]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
172,"00sumdats.xlsx___TSP___[5,25]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
173,"00sumdats.xlsx___TSP___[5,26]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
174,"00sumdats.xlsx___TSP___[5,27]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
175,"00sumdats.xlsx___TSP___[5,28]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
176,"00sumdats.xlsx___TSP___[5,29]",1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
177,"00sumdats.xlsx___TSP___[5,30]",1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
178,"00sumdats.xlsx___TSP___[5,31]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
179,"00sumdats.xlsx___TSP___[5,32]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
180,"00sumdats.xlsx___TSP___[5,33]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
181,"00sumdats.xlsx___TSP___[5,34]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,-2.0,2.0,2.0,2.0,2.0,6.0,0.0
182,"00sumdats.xlsx___TSP___[5,35]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,-3.0,1.0,1.0,1.0,1.0,3.0,-3.0
183,"00sumdats.xlsx___TSP___[5,36]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,"00sumdats.xlsx___TSP___[5,37]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,"00sumdats.xlsx___TSP___[6,1]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"00sumdats.xlsx___TSP___[6,2]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,"00sumdats.xlsx___TSP___[6,3]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"00sumdats.xlsx___TSP___[6,4]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"00sumdats.xlsx___TSP___[6,5]",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
190,"00sumdats.xlsx___TSP___[6,6]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,DS,1.0,3.0,-1.0,-1.0,1.0,3.0,1.0,5.0
